package,version,version_date,proxied
sumup,0.3,2026-04-07T07:57:29Z,
sunburst,1.9,2026-04-07T07:57:29Z,
sunflower,20031104,2026-04-07T07:57:29Z,
supclust,1.0.6,2026-04-07T07:57:29Z,
supercompress,20221126,2026-04-07T07:57:29Z,
supsmooth,1.0.1,2026-04-07T07:57:29Z,
suregr,20210420,2026-04-07T07:57:29Z,
surface,20190624,2026-04-07T07:57:29Z,
surloads,20140303,2026-04-07T07:57:29Z,
surrog,20140220,2026-04-07T07:57:29Z,
survcollapse,1.0,2026-04-07T07:57:29Z,
surveybias,1.4,2026-04-07T07:57:29Z,
surveycluster,1.0.0,2026-04-07T07:57:29Z,
surveyspan,20250228,2026-04-07T07:57:29Z,
survsim,4.0.9,2026-04-07T07:57:29Z,
survtime,20031126,2026-04-07T07:57:29Z,
survwgt,1.2.4,2026-04-07T07:57:29Z,
susoapi,20240328,2026-04-07T07:57:29Z,
sutex,20020225,2026-04-07T07:57:29Z,
sutex2,20131130,2026-04-07T07:57:29Z,
svalue,1.0.0,2026-04-07T07:57:29Z,
svarsirf,1.0.0,2026-04-07T07:57:29Z,
svcom,20181101,2026-04-07T07:57:29Z,
svmachines,1.3.0,2026-04-07T07:57:29Z,
svmatf,2.0,2026-04-07T07:57:29Z,
svr,20180201,2026-04-07T07:57:29Z,
svret,1.0.1,2026-04-07T07:57:29Z,
svtxt,20181101,2026-04-07T07:57:29Z,
svvarlbl,1.0.0,2026-04-07T07:57:29Z,
svybsamp2,20050921,2026-04-07T07:57:29Z,
svycanon,20231221,2026-04-07T07:57:29Z,
svygei_svyatk,20170831,2026-04-07T07:57:29Z,
svylorenz,3.1.0,2026-04-07T07:57:29Z,
svypxcat,1.1.1,2026-04-07T07:57:29Z,
svypxcon,1.1.1,2026-04-07T07:57:29Z,
svysampsi,1.1.0,2026-04-07T07:57:29Z,
svysd,20200514,2026-04-07T07:57:29Z,
svyselmlog,20050921,2026-04-07T07:57:29Z,
svytabs,4.0.1,2026-04-07T07:57:29Z,
swain,20200827,2026-04-07T07:57:29Z,
swapval,2.0.0,2026-04-07T07:57:29Z,
swblock,20200618,2026-04-07T07:57:29Z,
swboot,2.2.0,2026-04-07T07:57:29Z,
swindex,20210224,2026-04-07T07:57:29Z,
switch,1.0.2,2026-04-07T07:57:29Z,
switch_oprobit,1.0.0,2026-04-07T07:57:29Z,
switchoprobit,1.0.0,2026-04-07T07:57:29Z,
switchoprobitsim,20220526,2026-04-07T07:57:29Z,
switchr,20031221,2026-04-07T07:57:29Z,
swpermute,1.2,2026-04-07T07:57:29Z,
sxpose,1.0.0,2026-04-07T07:57:29Z,
sxpose2,20250227,2026-04-07T07:57:29Z,
symbionet,20250314,2026-04-07T07:57:29Z,
symmetry,1.0.0,2026-04-07T07:57:29Z,
syncmrates,1.2,2026-04-07T07:57:29Z,
syndatakit,0.3.0,2026-04-07T07:57:29Z,
synlight,20140921,2026-04-07T07:57:29Z,
synth,0.0.7,2026-04-07T07:57:29Z,
synth2,2.1.0,2026-04-07T07:57:29Z,
sysport,20211211,2026-04-07T07:57:29Z,
t2docx,1.4,2026-04-07T07:57:29Z,
t2way5,1.0.0,2026-04-07T07:57:29Z,
tab2diag,1.2.1,2026-04-07T07:57:29Z,
tab2excel,20251212,2026-04-07T07:57:29Z,
tab2mat,20160807,2026-04-07T07:57:29Z,
tab2way,20020916,2026-04-07T07:57:29Z,
tab3way,,2026-04-07T07:57:29Z,
tab_chi,20210512,2026-04-07T07:57:29Z,
taba,,2026-04-07T07:57:29Z,
tabbit,0.6.1,2026-04-07T07:57:29Z,
tabcond,2.2.0,2026-04-07T07:57:29Z,
tabcount,2.0.2,2026-04-07T07:57:29Z,
tabcusum,0.2.0,2026-04-07T07:57:29Z,
tabex,20151231,2026-04-07T07:57:29Z,
tabexport,1.3.2,2026-04-07T07:57:29Z,
tabform,1.1,2026-04-07T07:57:29Z,
tabhbar,1.0.2,2026-04-07T07:57:29Z,
tabhplot,1.0.1,2026-04-07T07:57:29Z,
tablab,,2026-04-07T07:57:29Z,
table1,20210520,2026-04-07T07:57:29Z,
table1_mc,20241219,2026-04-07T07:57:29Z,
tablecol,1.2,2026-04-07T07:57:29Z,
tablemat,20060118,2026-04-07T07:57:29Z,
tablepc,1.1.0,2026-04-07T07:57:29Z,
tableplot,1.0.7,2026-04-07T07:57:29Z,
tabletutorial,20081125,2026-04-07T07:57:29Z,
tabmerge,1.1.0,2026-04-07T07:57:29Z,
tabmult,1.06,2026-04-07T07:57:29Z,
tabone,1.0.0,2026-04-07T07:57:29Z,
tabout,2.0.8,2026-04-07T07:57:29Z,
tabplot,2.8.1,2026-04-07T07:57:29Z,
tabsheet,1.0.1,2026-04-07T07:57:29Z,
tabstat2excel,20181126,2026-04-07T07:57:29Z,
tabstatmat,20110727,2026-04-07T07:57:29Z,
tabxml,20090511,2026-04-07T07:57:29Z,
tacts,20220429,2026-04-07T07:57:29Z,
tail,1.0.0,2026-04-07T07:57:29Z,
tarow,20031220,2026-04-07T07:57:29Z,
tau2ci,1.1.0,2026-04-07T07:57:29Z,
tca,1.0.0,2026-04-07T07:57:29Z,
tcod,20061002,2026-04-07T07:57:29Z,
tddens,20110401,2026-04-07T07:57:29Z,
tdpd,1.0,2026-04-07T07:57:29Z,
ted,2.0.0,2026-04-07T07:57:29Z,
teffects2,1.0.0,2026-04-07T07:57:29Z,
telegram,1.0.0,2026-04-07T07:57:29Z,
tenspiders,20260313,2026-04-07T07:57:29Z,
ternary,1.3,2026-04-07T07:57:29Z,
tesensitivity,1.0.0,2026-04-07T07:57:29Z,
testcase,20140506,2026-04-07T07:57:29Z,
testex,20240317,2026-04-07T07:57:29Z,
testijfe,20201119,2026-04-07T07:57:29Z,
testjfe,20250220,2026-04-07T07:57:29Z,
testmnt,20210210,2026-04-07T07:57:29Z,
testout,20220610,2026-04-07T07:57:29Z,
testvec,20250701,2026-04-07T07:57:29Z,
tex2col,1.0.0,2026-04-07T07:57:29Z,
tex3pt,3.2.1,2026-04-07T07:57:29Z,
tex_equal,1.0.0,2026-04-07T07:57:29Z,
texdoc,2.4.0,2026-04-07T07:57:29Z,
texify,20100501,2026-04-07T07:57:29Z,
texmerge,1.1,2026-04-07T07:57:29Z,
texresults,1.1,2026-04-07T07:57:29Z,
texresults2,20230825,2026-04-07T07:57:29Z,
texsave,1.6.1,2026-04-07T07:57:29Z,
textbarplot,1.0.1,2026-04-07T07:57:29Z,
texteditors,20060707,2026-04-07T07:57:29Z,
textfind,20191002,2026-04-07T07:57:29Z,
textgph,1.1.0,2026-04-07T07:57:29Z,
textpad,20170623,2026-04-07T07:57:29Z,
tfdiff,20220610,2026-04-07T07:57:29Z,
tfinsert,20140303,2026-04-07T07:57:29Z,
tfr2,20140108,2026-04-07T07:57:29Z,
tfv,1.1.0,2026-04-07T07:57:29Z,
tgmixed,1.0.2,2026-04-07T07:57:29Z,
tgraph,2.0.0,2026-04-07T07:57:29Z,
theildeco,1.0,2026-04-07T07:57:29Z,
theilr2,1.0,2026-04-07T07:57:29Z,
thesis_diagram,20260209,2026-04-07T07:57:29Z,
thsearch,1.0.8,2026-04-07T07:57:29Z,
tictoc,20220716,2026-04-07T07:57:29Z,
tidy,20260330,2026-04-07T07:57:29Z,
tidytuesday,1.31,2026-04-07T07:57:29Z,
tihtest,1.1.1,2026-04-07T07:57:29Z,
timeit,1.3.0,2026-04-07T07:57:29Z,
timeleft,20260118,2026-04-07T07:57:29Z,
timestamp,20160516,2026-04-07T07:57:29Z,
timeuse,20241029,2026-04-07T07:57:29Z,
titebeta,20230707,2026-04-07T07:57:29Z,
title,2.0,2026-04-07T07:57:29Z,
tiva2023,20240215,2026-04-07T07:57:29Z,
tkdensity,1.0.1,2026-04-07T07:57:29Z,
tknz,2.0.2,2026-04-07T07:57:29Z,
tmap,2.0,2026-04-07T07:57:29Z,
tmpdir,20110226,2026-04-07T07:57:29Z,
tmpinv,1.0.0,2026-04-07T07:57:29Z,
tmpinvi,1.0.2,2026-04-07T07:57:29Z,
tmpm,20130703,2026-04-07T07:57:29Z,
tmpm2,2021.11.22,2026-04-07T07:57:29Z,
tnardl,1.00.00,2026-04-07T07:57:29Z,
tobithetm,2.0,2026-04-07T07:57:29Z,
tobitiv,5.0,2026-04-07T07:57:29Z,
todate,1.3.0,2026-04-07T07:57:29Z,
todummy,1.2.2,2026-04-07T07:57:29Z,
tolerance,1.0,2026-04-07T07:57:29Z,
tolong,1.0.3,2026-04-07T07:57:29Z,
tolower,,2026-04-07T07:57:29Z,
tomata,1.0.1,2026-04-07T07:57:29Z,
tomode,,2026-04-07T07:57:29Z,
topsis,20241130,2026-04-07T07:57:29Z,
torats,20061212,2026-04-07T07:57:29Z,
torumm,1.1.0,2026-04-07T07:57:29Z,
tosql,,2026-04-07T07:57:29Z,
touch,20091018,2026-04-07T07:57:29Z,
tpm,1.2.2,2026-04-07T07:57:29Z,
tpoisson,1.0,2026-04-07T07:57:29Z,
tpred,1.0.0,2026-04-07T07:57:29Z,
tptest,1.0.1,2026-04-07T07:57:29Z,
tpvar,,2026-04-07T07:57:29Z,
tr,1.0.1,2026-04-07T07:57:29Z,
traces,3.3,2026-04-07T07:57:29Z,
trackobs,1.1.1,2026-04-07T07:57:29Z,
transint,20070725,2026-04-07T07:57:29Z,
translog,1.1,2026-04-07T07:57:29Z,
transplot,1.2.0,2026-04-07T07:57:29Z,
traveltime,1.3,2026-04-07T07:57:29Z,
treatoprobit,1.0.0,2026-04-07T07:57:29Z,
treatoprobitsim,20160720,2026-04-07T07:57:29Z,
treatrew,1.0.0,2026-04-07T07:57:29Z,
tree,2.0.0,2026-04-07T07:57:29Z,
treecluster,1.0,2026-04-07T07:57:29Z,
treemap,1.7,2026-04-07T07:57:29Z,
treeplot,20220713,2026-04-07T07:57:29Z,
trellis,20060523,2026-04-07T07:57:29Z,
trim_vars,1.2,2026-04-07T07:57:29Z,
trimap,1.0,2026-04-07T07:57:29Z,
trimlabs,0.0.1,2026-04-07T07:57:29Z,
trimmean,1.6.0,2026-04-07T07:57:29Z,
trimplot,1.3.0,2026-04-07T07:57:29Z,
trinary,20010316,2026-04-07T07:57:29Z,
triplot,2.2.5,2026-04-07T07:57:29Z,
triprobit,,2026-04-07T07:57:29Z,
trnbin0,,2026-04-07T07:57:29Z,
trpois0,,2026-04-07T07:57:29Z,
truecrypt,1.2.0,2026-04-07T07:57:29Z,
truernd,1.00,2026-04-07T07:57:29Z,
try,1.0.0,2026-04-07T07:57:29Z,
tryem,20120617,2026-04-07T07:57:29Z,
tscb,1.0.0,2026-04-07T07:57:29Z,
tscollap,1.0.3,2026-04-07T07:57:29Z,
tsegen,1.1.2,2026-04-07T07:57:29Z,
tsgraph,1.3.3,2026-04-07T07:57:29Z,
tslist,1.0.4,2026-04-07T07:57:29Z,
tslstarmod,20190922,2026-04-07T07:57:29Z,
tsmktim,1.2.1,2026-04-07T07:57:29Z,
tsplot,,2026-04-07T07:57:29Z,
tsspell,2.1.2,2026-04-07T07:57:29Z,
tstf,20211030,2026-04-07T07:57:29Z,
tsti,20250422,2026-04-07T07:57:29Z,
ttab,20130810,2026-04-07T07:57:29Z,
ttable,20130124,2026-04-07T07:57:29Z,
ttable2,20130124,2026-04-07T07:57:29Z,
ttable3,2.01,2026-04-07T07:57:29Z,
tteir,0.1,2026-04-07T07:57:29Z,
ttestex,20211217,2026-04-07T07:57:29Z,
ttestplus,20120207,2026-04-07T07:57:29Z,
ttesttable,1.3,2026-04-07T07:57:29Z,
tuples,4.3.0,2026-04-07T07:57:29Z,
turnbull,1.0,2026-04-07T07:57:29Z,
tvdiff,20181123,2026-04-07T07:57:29Z,
tvgc,0.01,2026-04-07T07:57:29Z,
tvpreg,20241121,2026-04-07T07:57:29Z,
tw3xls,1.2,2026-04-07T07:57:29Z,
twby,1.1.0,2026-04-07T07:57:29Z,
twc_inf,20250727,2026-04-07T07:57:29Z,
twexp,20190823,2026-04-07T07:57:29Z,
twfe,20120404,2026-04-07T07:57:29Z,
twfem,20210218,2026-04-07T07:57:29Z,
twgravity,20191014,2026-04-07T07:57:29Z,
twitter2stata,1.0.3,2026-04-07T07:57:29Z,
twofold,20220507,2026-04-07T07:57:29Z,
twolevelr2,1.0.2,2026-04-07T07:57:29Z,
twopm,1.2.3,2026-04-07T07:57:29Z,
twostep,2.31,2026-04-07T07:57:29Z,
twostep_nardl,20260313,2026-04-07T07:57:29Z,
twostepweakiv,1.0.02,2026-04-07T07:57:29Z,
twoway__whistogram_gen,1.1.0,2026-04-07T07:57:29Z,
twoway_estfit,20040617,2026-04-07T07:57:29Z,
twoway_parea,20080410,2026-04-07T07:57:29Z,
twowayfeweights,20240613,2026-04-07T07:57:29Z,
txt2qr,20190112,2026-04-07T07:57:29Z,
txtlabdef,1.0.4,2026-04-07T07:57:29Z,
txttool,1.1,2026-04-07T07:57:29Z,
ua,1.0,2026-04-07T07:57:29Z,
ucgof,1.0.0,2026-04-07T07:57:29Z,
ucspsplit,20151110,2026-04-07T07:57:29Z,
udiff,1.1.9,2026-04-07T07:57:29Z,
ueve,20090313,2026-04-07T07:57:29Z,
uirt,20230206,2026-04-07T07:57:29Z,
uirt_sim,20200327,2026-04-07T07:57:29Z,
ultimatch,20250411,2026-04-07T07:57:29Z,
umbrella,20080411,2026-04-07T07:57:29Z,
umeta,20111222,2026-04-07T07:57:29Z,
underid,20200929,2026-04-07T07:57:29Z,
undid,20260217,2026-04-07T07:57:29Z,
unemp,2.0,2026-04-07T07:57:29Z,
unicefdata,2.3.1,2026-04-07T07:57:29Z,
unicode2ascii,1.1,2026-04-07T07:57:29Z,
unique,1.2.4,2026-04-07T07:57:29Z,
uniquestrata,20080210,2026-04-07T07:57:29Z,
unitab,1.0,2026-04-07T07:57:29Z,
unitchg,1.0.0,2026-04-07T07:57:29Z,
univar,,2026-04-07T07:57:29Z,
univstat,1.2.0,2026-04-07T07:57:29Z,
upoint,1.0.0,2026-04-07T07:57:29Z,
upsetplot,1.4.0,2026-04-07T07:57:29Z,
urall,1.1.0,2026-04-07T07:57:29Z,
urcovar,1.0.0,2026-04-07T07:57:29Z,
urstat,1.3.0,2026-04-07T07:57:29Z,
usagelog,20110226,2026-04-07T07:57:29Z,
usd,20110331,2026-04-07T07:57:29Z,
use10,20081011,2026-04-07T07:57:29Z,
use10save9,20130406,2026-04-07T07:57:29Z,
use13,1.0.1,2026-04-07T07:57:29Z,
use13save12,20130930,2026-04-07T07:57:29Z,
uselab,1.0.5,2026-04-07T07:57:29Z,
useold,1.2,2026-04-07T07:57:29Z,
usepackage,1.0.0,2026-04-07T07:57:29Z,
usesas,20120419,2026-04-07T07:57:29Z,
usesome,2.1.0,2026-04-07T07:57:29Z,
usespss,20080804,2026-04-07T07:57:29Z,
usexmlex,1.0.0,2026-04-07T07:57:29Z,
usmaps,20041216,2026-04-07T07:57:29Z,
usmaps2,20050124,2026-04-07T07:57:29Z,
usort,1.2.0,2026-04-07T07:57:29Z,
usos,1.0.0,2026-04-07T07:57:29Z,
usswm,20080827,2026-04-07T07:57:29Z,
utest,20190209,2026-04-07T07:57:29Z,
vaf,20151209,2026-04-07T07:57:29Z,
valcuofon,20210406,2026-04-07T07:57:29Z,
validarcae,1.0,2026-04-07T07:57:29Z,
validly,3.2.1,2026-04-07T07:57:29Z,
validscale,20231127,2026-04-07T07:57:29Z,
vallab,,2026-04-07T07:57:29Z,
vallabdef,20180118,2026-04-07T07:57:29Z,
vallabframe,20240127,2026-04-07T07:57:29Z,
vallabsave,20200811,2026-04-07T07:57:29Z,
vallist,3.1,2026-04-07T07:57:29Z,
valtovar,1.0.1,2026-04-07T07:57:29Z,
valuesof,1.0.2,2026-04-07T07:57:29Z,
vam,2.0.1,2026-04-07T07:57:29Z,
vanelteren,20040510,2026-04-07T07:57:29Z,
var_nr,20210909,2026-04-07T07:57:29Z,
varcase,,2026-04-07T07:57:29Z,
vardistinct,20200510,2026-04-07T07:57:29Z,
variog,3.0.0,2026-04-07T07:57:29Z,
varlab,1.0,2026-04-07T07:57:29Z,
varlabdef,20090411,2026-04-07T07:57:29Z,
varlag,3.0.1,2026-04-07T07:57:29Z,
varlmhet,1.0.2,2026-04-07T07:57:29Z,
varlocal,1.0,2026-04-07T07:57:29Z,
varmi,20150423,2026-04-07T07:57:29Z,
varprod,20140322,2026-04-07T07:57:29Z,
varsearch,1.4,2026-04-07T07:57:29Z,
vartyp,2.0,2026-04-07T07:57:29Z,
vbkw,20220204,2026-04-07T07:57:29Z,
vc_pack,20210425,2026-04-07T07:57:29Z,
vce2way,20200219,2026-04-07T07:57:29Z,
vce_mcov,20240212,2026-04-07T07:57:29Z,
vcemway,20220614,2026-04-07T07:57:29Z,
vcf,20121218,2026-04-07T07:57:29Z,
vclose,1.0.1,2026-04-07T07:57:29Z,
vcontrol,1.0,2026-04-07T07:57:29Z,
vecar,1.1.14,2026-04-07T07:57:29Z,
vecar6,2.1.2,2026-04-07T07:57:29Z,
vececm,3.0.1,2026-04-07T07:57:29Z,
vennbar,1.3.0,2026-04-07T07:57:29Z,
venndiag,2.14,2026-04-07T07:57:29Z,
veracrypt,1.3.0,2026-04-07T07:57:29Z,
viewresults,1.0.2,2026-04-07T07:57:29Z,
vincenty,1.0.3,2026-04-07T07:57:29Z,
violin,1.4.1,2026-04-07T07:57:29Z,
violinplot,1.2.7,2026-04-07T07:57:29Z,
vioplot,1.1.5,2026-04-07T07:57:29Z,
vlc,1.5,2026-04-07T07:57:29Z,
vlgen,20100526,2026-04-07T07:57:29Z,
vlist,1.0.0,2026-04-07T07:57:29Z,
vmatch,2.0.0,2026-04-07T07:57:29Z,
vmerge,20131025,2026-04-07T07:57:29Z,
vorter,3.0.0,2026-04-07T07:57:29Z,
vplplot,1.5.0,2026-04-07T07:57:29Z,
vratio,20161102,2026-04-07T07:57:29Z,
vreverse,1.2.0,2026-04-07T07:57:29Z,
vreverse9,1.4.0,2026-04-07T07:57:29Z,
vsave,2.1.0,2026-04-07T07:57:29Z,
vselect,1.2.0,2026-04-07T07:57:29Z,
vtokenize,1.0.0,2026-04-07T07:57:29Z,
waffle,1.22,2026-04-07T07:57:29Z,
waffle_plot,1.21,2026-04-07T07:57:29Z,
wald_mse,1.0.1,2026-04-07T07:57:29Z,
wasstest,1.1.0,2026-04-07T07:57:29Z,
wbopendata,18.3.2,2026-04-07T07:57:29Z,
wbull,1.0.0,2026-04-07T07:57:29Z,
wcbregress,1.0.0,2026-04-07T07:57:29Z,
wclogit,20061206,2026-04-07T07:57:29Z,
wdi_deflate,2.7.0,2026-04-07T07:57:29Z,
wdireshape,1.0,2026-04-07T07:57:29Z,
wdiscrim,2.2.0,2026-04-07T07:57:29Z,
weai,2.0.0,2026-04-07T07:57:29Z,
weakiv,2.4.07,2026-04-07T07:57:29Z,
weakiv10,1.0.11,2026-04-07T07:57:29Z,
weakivtest,20240302,2026-04-07T07:57:29Z,
weakivtest2,20251209,2026-04-07T07:57:29Z,
weathr,1.0,2026-04-07T07:57:29Z,
weaver,20160912,2026-04-07T07:57:29Z,
webdoc,1.2.8,2026-04-07T07:57:29Z,
webimage,20160720,2026-04-07T07:57:29Z,
weeklyclaims,20120617,2026-04-07T07:57:29Z,
weibullfit,1.1.0,2026-04-07T07:57:29Z,
welcom,20180626,2026-04-07T07:57:29Z,
welflossas,1.0,2026-04-07T07:57:29Z,
wgtdistrim,1.2.0,2026-04-07T07:57:29Z,
wgttest,1.0,2026-04-07T07:57:29Z,
whereis,1.4,2026-04-07T07:57:29Z,
which_version,2.1.0,2026-04-07T07:57:29Z,
whichlist,20211209,2026-04-07T07:57:29Z,
whichpkg,1.02,2026-04-07T07:57:29Z,
white,1.0.2,2026-04-07T07:57:29Z,
whitetst,1.2.3,2026-04-07T07:57:29Z,
whittle,1.0.1,2026-04-07T07:57:29Z,
whotdeck,20110221,2026-04-07T07:57:29Z,
wid,1.0.6,2026-04-07T07:57:29Z,
williams,1.1,2026-04-07T07:57:29Z,
windowsmonitor,20160524,2026-04-07T07:57:29Z,
winprob,1.0,2026-04-07T07:57:29Z,
winratio,1.0.3,2026-04-07T07:57:29Z,
winratiotest,1.0.4,2026-04-07T07:57:29Z,
winsor,1.3.0,2026-04-07T07:57:29Z,
winsor2,1.1,2026-04-07T07:57:29Z,
winsor4,20250211,2026-04-07T07:57:29Z,
witch,1.0.1,2026-04-07T07:57:29Z,
wntstmvq,1.0.1,2026-04-07T07:57:29Z,
wooldid,20231006,2026-04-07T07:57:29Z,
wordcb,1.2,2026-04-07T07:57:29Z,
wordcloud,20240723,2026-04-07T07:57:29Z,
wordconvert,20171021,2026-04-07T07:57:29Z,
wordy,2.1,2026-04-07T07:57:29Z,
workdays,1.0.2,2026-04-07T07:57:29Z,
worldstat,2.4.0,2026-04-07T07:57:29Z,
wosaddress,2.0,2026-04-07T07:57:29Z,
wosload,2.0,2026-04-07T07:57:29Z,
wridit,20210723,2026-04-07T07:57:29Z,
writeinput,1.0.1,2026-04-07T07:57:29Z,
writekml,20121227,2026-04-07T07:57:29Z,
writepsfrag,20121028,2026-04-07T07:57:29Z,
wscv,1.0.0,2026-04-07T07:57:29Z,
wtd,0.1,2026-04-07T07:57:29Z,
wtd_perc,0.1,2026-04-07T07:57:29Z,
wtdttt,0.1,2026-04-07T07:57:29Z,
wtp,1.0.2,2026-04-07T07:57:29Z,
wtpcikr,20081010,2026-04-07T07:57:29Z,
wwwhelp,1.2,2026-04-07T07:57:29Z,
wyoung,2.0,2026-04-07T07:57:29Z,
xauto,20200512,2026-04-07T07:57:29Z,
xb2pi,20061121,2026-04-07T07:57:29Z,
xbalance,20090123,2026-04-07T07:57:29Z,
xbrcspline,20190812,2026-04-07T07:57:29Z,
xcollapse,20230520,2026-04-07T07:57:29Z,
xcontract,20240302,2026-04-07T07:57:29Z,
xcorplot,,2026-04-07T07:57:29Z,
xdatelist,20080704,2026-04-07T07:57:29Z,
xdir,20200509,2026-04-07T07:57:29Z,
xfrac,1.0.0,2026-04-07T07:57:29Z,
xframeappend,20250103,2026-04-07T07:57:29Z,
xglm,20160319,2026-04-07T07:57:29Z,
xgroup,20090204,2026-04-07T07:57:29Z,
xlincom,1.2.7,2026-04-07T07:57:29Z,
xlink,20220113,2026-04-07T07:57:29Z,
xls2dta,2.4.0,2026-04-07T07:57:29Z,
xls2stata,20120208,2026-04-07T07:57:29Z,
xmiss,20170118,2026-04-07T07:57:29Z,
xml_tab,3.35,2026-04-07T07:57:29Z,
xpredict,1.1.0,2026-04-07T07:57:29Z,
xrewide,20121111,2026-04-07T07:57:29Z,
xrigls,3.0.0,2026-04-07T07:57:29Z,
xriml,6.0.0,2026-04-07T07:57:29Z,
xsampsi,,2026-04-07T07:57:29Z,
xsmle,20170607,2026-04-07T07:57:29Z,
xsvmat,20200411,2026-04-07T07:57:29Z,
xt2treatments,0.8.4,2026-04-07T07:57:29Z,
xtab,1.0.1,2026-04-07T07:57:29Z,
xtable,20191222,2026-04-07T07:57:29Z,
xtabond2,3.7.2,2026-04-07T07:57:29Z,
xtarimau,1.1.0,2026-04-07T07:57:29Z,
xtarsim,1.0.0,2026-04-07T07:57:29Z,
xtavplot,1.0.1,2026-04-07T07:57:29Z,
xtbalance,2.01,2026-04-07T07:57:29Z,
xtbalance2,20210129,2026-04-07T07:57:29Z,
xtbcfe,3.0.3,2026-04-07T07:57:29Z,
xtbhst,1.0.0,2026-04-07T07:57:29Z,
xtbreak,20251203,2026-04-07T07:57:29Z,
xtbreakcoint,1.0.1,2026-04-07T07:57:29Z,
xtbreakmodel,1.0.0,2026-04-07T07:57:29Z,
xtbunitroot,20240729,2026-04-07T07:57:29Z,
xtcadfcoint,1.0.0,2026-04-07T07:57:29Z,
xtcaec,20170518,2026-04-07T07:57:29Z,
xtcbc,1.0.0,2026-04-07T07:57:29Z,
xtcbfe,20150507,2026-04-07T07:57:29Z,
xtcce,20161018,2026-04-07T07:57:29Z,
xtcd,1.0.0,2026-04-07T07:57:29Z,
xtcd2,4.1,2026-04-07T07:57:29Z,
xtcdf,1.0.0,2026-04-07T07:57:29Z,
xtcenter,20150905,2026-04-07T07:57:29Z,
xtcips,20181116,2026-04-07T07:57:29Z,
xtcointreg,20180103,2026-04-07T07:57:29Z,
xtcsd,1.1.1,2026-04-07T07:57:29Z,
xtcsdq,1.3.0,2026-04-07T07:57:29Z,
xtcse2,20230515,2026-04-07T07:57:29Z,
xtcsi,20181007,2026-04-07T07:57:29Z,
xtcspqardl,1.0.0,2026-04-07T07:57:29Z,
xtdcce2,4.7,2026-04-07T07:57:29Z,
xtdhazard,2.2.0,2026-04-07T07:57:29Z,
xtdhcoint,1.0.0,2026-04-07T07:57:29Z,
xtdolshm,20150525,2026-04-07T07:57:29Z,
xtdpdbc,1.3.0,2026-04-07T07:57:29Z,
xtdpdgmm,2.6.2,2026-04-07T07:57:29Z,
xtdpdml,20250823,2026-04-07T07:57:29Z,
xtdpdqml,1.4.3,2026-04-07T07:57:29Z,
xtdpdserial,1.0.2,2026-04-07T07:57:29Z,
xtendothresdpd,20200418,2026-04-07T07:57:29Z,
xteurostat,20160524,2026-04-07T07:57:29Z,
xtevent,20240712,2026-04-07T07:57:29Z,
xtewreg,2.1,2026-04-07T07:57:29Z,
xtfeis,20190421,2026-04-07T07:57:29Z,
xtfifevd,1.0.0,2026-04-07T07:57:29Z,
xtfisher,1.0.1,2026-04-07T07:57:29Z,
xtfixedcoeftvcu,20161022,2026-04-07T07:57:29Z,
xtfmb,20110926,2026-04-07T07:57:29Z,
xtgcause,4.1,2026-04-07T07:57:29Z,
xtgeebcv,20251028,2026-04-07T07:57:29Z,
xtgets,1.0.0,2026-04-07T07:57:29Z,
xtgls2,20260117,2026-04-07T07:57:29Z,
xtglsr,20210415,2026-04-07T07:57:29Z,
xtgmmfa,20260117,2026-04-07T07:57:29Z,
xtgps,20240827,2026-04-07T07:57:29Z,
xtgrangert,1.13,2026-04-07T07:57:29Z,
xtgraph,20120117,2026-04-07T07:57:29Z,
xtheckmanfe,1.2,2026-04-07T07:57:29Z,
xthrtest,1.0.2,2026-04-07T07:57:29Z,
xthst,1.5,2026-04-07T07:57:29Z,
xthybrid,20210731,2026-04-07T07:57:29Z,
xtidt,2.0,2026-04-07T07:57:29Z,
xtile2,1.0.1,2026-04-07T07:57:29Z,
xtiletest,1.0.0,2026-04-07T07:57:29Z,
xtimportu,1.2.0,2026-04-07T07:57:29Z,
xtine,1.0,2026-04-07T07:57:29Z,
xtistest,1.2.0,2026-04-07T07:57:29Z,
xtitsa,2.6.0,2026-04-07T07:57:29Z,
xtivdfreg,1.4.2,2026-04-07T07:57:29Z,
xtivreg2,1.0.17,2026-04-07T07:57:29Z,
xtivreg28,1.0.14,2026-04-07T07:57:29Z,
xtkr,20150918,2026-04-07T07:57:29Z,
xtkumblienhard,20260107,2026-04-07T07:57:29Z,
xtlmbreak,1.0.0,2026-04-07T07:57:29Z,
xtloglin,1.0.1,2026-04-07T07:57:29Z,
xtlsdvc,1.0.4,2026-04-07T07:57:29Z,
xtmg,1.0.1,2026-04-07T07:57:29Z,
xtmipolateu,1.2.0,2026-04-07T07:57:29Z,
xtmis,1.0.0,2026-04-07T07:57:29Z,
xtmispanel,1.0.0,2026-04-07T07:57:29Z,
xtmixed_corr,1.1.0,2026-04-07T07:57:29Z,
xtmixediou,20171123,2026-04-07T07:57:29Z,
xtmod,0.9,2026-04-07T07:57:29Z,
xtmoran,20220326,2026-04-07T07:57:29Z,
xtmrho,2.0.1,2026-04-07T07:57:29Z,
xtnondynthreshsfa,20240429,2026-04-07T07:57:29Z,
xtnptimevar,20140904,2026-04-07T07:57:29Z,
xtnumfac,20231203,2026-04-07T07:57:29Z,
