keyword,package,filename,extension,release
_xtpc_mgmw,xtpanelcoint,../_/_xtpc_mgmw.ado,ado,2026-07-08
_xtpc_pdols,xtpanelcoint,../_/_xtpc_pdols.ado,ado,2026-07-08
_xtpc_plot,xtpanelcoint,../_/_xtpc_plot.ado,ado,2026-07-08
_xtpc_pme_display,xtpanelcoint,../_/_xtpc_pme_display.ado,ado,2026-07-08
_xtpc_pme,xtpanelcoint,../_/_xtpc_pme.ado,ado,2026-07-08
_xtpc_spmg,xtpanelcoint,../_/_xtpc_spmg.ado,ado,2026-07-08
xtcaec,xtcaec,xtcaec.ado,ado,2026-07-08
xtine,xtine,xtine.ado,ado,2026-07-08
xml_tab,xml_tab,xml_tab.ado,ado,2026-07-08
xtpvarcoint,xtpvarcoint,xtpvarcoint.ado,ado,2026-07-08
_xtpvarcoint_coint,xtpvarcoint,../_/_xtpvarcoint_coint.ado,ado,2026-07-08
_xtpvarcoint_irf,xtpvarcoint,../_/_xtpvarcoint_irf.ado,ado,2026-07-08
_xtpvarcoint_mata,xtpvarcoint,../_/_xtpvarcoint_mata.ado,ado,2026-07-08
_xtpvarcoint_moments,xtpvarcoint,../_/_xtpvarcoint_moments.ado,ado,2026-07-08
_xtpvarcoint_pcoint,xtpvarcoint,../_/_xtpvarcoint_pcoint.ado,ado,2026-07-08
_xtpvarcoint_pid,xtpvarcoint,../_/_xtpvarcoint_pid.ado,ado,2026-07-08
_xtpvarcoint_plot,xtpvarcoint,../_/_xtpvarcoint_plot.ado,ado,2026-07-08
_xtpvarcoint_pvar,xtpvarcoint,../_/_xtpvarcoint_pvar.ado,ado,2026-07-08
_xtpvarcoint_rscoef,xtpvarcoint,../_/_xtpvarcoint_rscoef.ado,ado,2026-07-08
_xtpvarcoint_sboot,xtpvarcoint,../_/_xtpvarcoint_sboot.ado,ado,2026-07-08
_xtpvarcoint_speci,xtpvarcoint,../_/_xtpvarcoint_speci.ado,ado,2026-07-08
xtpatternvar,xtpatternvar,xtpatternvar.ado,ado,2026-07-08
xtpedroni,xtpedroni,xtpedroni.ado,ado,2026-07-08
xtpqcs,xtpqcs,xtpqcs.ado,ado,2026-07-08
xtpqcsmc,xtpqcs,xtpqcsmc.ado,ado,2026-07-08
xtpqcsplot,xtpqcs,xtpqcsplot.ado,ado,2026-07-08
xtregmle,xtregmle,xtregmle.ado,ado,2026-07-08
xsmle,xsmle,xsmle.ado,ado,2026-07-08
xsmle_p,xsmle,xsmle_p.ado,ado,2026-07-08
xtqsh,xtqsh,xtqsh.ado,ado,2026-07-08
_xtqsh_estimate,xtqsh,../_/_xtqsh_estimate.ado,ado,2026-07-08
xtqsh_graph,xtqsh,xtqsh_graph.ado,ado,2026-07-08
xtregwhm,xtregwhm,xtregwhm.ado,ado,2026-07-08
xtdhazard,xtdhazard,xtdhazard.ado,ado,2026-07-08
xcontract,xcontract,xcontract.ado,ado,2026-07-08
freqtop,xcontract,../f/freqtop.ado,ado,2026-07-08
xteurostat,xteurostat,xteurostat.ado,ado,2026-07-08
xtcspqardl,xtcspqardl,xtcspqardl.ado,ado,2026-07-08
_xtcspqardl_advanced,xtcspqardl,../_/_xtcspqardl_advanced.ado,ado,2026-07-08
_xtcspqardl_ecm,xtcspqardl,../_/_xtcspqardl_ecm.ado,ado,2026-07-08
_xtcspqardl_estimate,xtcspqardl,../_/_xtcspqardl_estimate.ado,ado,2026-07-08
_xtcspqardl_qccemg,xtcspqardl,../_/_xtcspqardl_qccemg.ado,ado,2026-07-08
_xtcspqardl_qccepmg,xtcspqardl,../_/_xtcspqardl_qccepmg.ado,ado,2026-07-08
xtcspqardl_graph,xtcspqardl,xtcspqardl_graph.ado,ado,2026-07-08
xtvc,xtvc,xtvc.ado,ado,2026-07-08
xtregtwo,xtregtwo,xtregtwo.ado,ado,2026-07-08
xtheteroquant,xtheteroquant,xtheteroquant.ado,ado,2026-07-08
xtdpdgmm,xtdpdgmm,xtdpdgmm.ado,ado,2026-07-08
xtdpdgmmfe,xtdpdgmm,xtdpdgmmfe.ado,ado,2026-07-08
xtdpdgmm_p,xtdpdgmm,xtdpdgmm_p.ado,ado,2026-07-08
xtdpdgmm_estat,xtdpdgmm,xtdpdgmm_estat.ado,ado,2026-07-08
xtarimau,xtarimau,xtarimau.ado,ado,2026-07-08
xtpqml,xtpqml,xtpqml.ado,ado,2026-07-08
xtmrho,xtmrho,xtmrho.ado,ado,2026-07-08
xgroup,xgroup,xgroup.ado,ado,2026-07-08
xtregdhp,xtregdhp,xtregdhp.ado,ado,2026-07-08
xtserialpm,xtserialpm,xtserialpm.ado,ado,2026-07-08
xtpqcce,xtpqcce,xtpqcce.ado,ado,2026-07-08
xtpqcce_graph,xtpqcce,xtpqcce_graph.ado,ado,2026-07-08
_xtpqcce_csqr,xtpqcce,../_/_xtpqcce_csqr.ado,ado,2026-07-08
_xtpqcce_ebuild,xtpqcce,../_/_xtpqcce_ebuild.ado,ado,2026-07-08
_xtpqcce_qmg,xtpqcce,../_/_xtpqcce_qmg.ado,ado,2026-07-08
xtpraisk,xtpraisk,xtpraisk.ado,ado,2026-07-08
xtpraisk_p,xtpraisk,xtpraisk_p.ado,ado,2026-07-08
xtiletest,xtiletest,xtiletest.ado,ado,2026-07-08
xtfisher,xtfisher,xtfisher.ado,ado,2026-07-08
xauto,xauto,xauto.ado,ado,2026-07-08
xthrtest,xthrtest,xthrtest.ado,ado,2026-07-08
xtile2,xtile2,xtile2.ado,ado,2026-07-08
xttestpanel,xttestpanel,xttestpanel.ado,ado,2026-07-08
xtpcointegboot,xtpunitcoint,xtpcointegboot.ado,ado,2026-07-08
xtpcointegwe,xtpunitcoint,xtpcointegwe.ado,ado,2026-07-08
xtpkpss,xtpunitcoint,xtpkpss.ado,ado,2026-07-08
_xtpcointegboot_engine,xtpunitcoint,../_/_xtpcointegboot_engine.ado,ado,2026-07-08
_xtpcointegwe_engine,xtpunitcoint,../_/_xtpcointegwe_engine.ado,ado,2026-07-08
_xtpkpss_engine,xtpunitcoint,../_/_xtpkpss_engine.ado,ado,2026-07-08
xtwest,xtwest,xtwest.ado,ado,2026-07-08
matvsort,xtwest,../m/matvsort.ado,ado,2026-07-08
xdir,xdir,xdir.ado,ado,2026-07-08
xframedir,xdir,xframedir.ado,ado,2026-07-08
xt2treatments,xt2treatments,xt2treatments.ado,ado,2026-07-08
xtreghet,xtreghet,xtreghet.ado,ado,2026-07-08
xtreghet_lfn,xtreghet,xtreghet_lfn.ado,ado,2026-07-08
xtreghet_lfh,xtreghet,xtreghet_lfh.ado,ado,2026-07-08
xtevent,xtevent,xtevent.ado,ado,2026-07-08
_eventgenvars,xtevent,../_/_eventgenvars.ado,ado,2026-07-08
_eventiv,xtevent,../_/_eventiv.ado,ado,2026-07-08
_eventivstatic,xtevent,../_/_eventivstatic.ado,ado,2026-07-08
_eventols,xtevent,../_/_eventols.ado,ado,2026-07-08
_eventolsstatic,xtevent,../_/_eventolsstatic.ado,ado,2026-07-08
get_unit_time_effects,xtevent,../g/get_unit_time_effects.ado,ado,2026-07-08
xteventplot,xtevent,xteventplot.ado,ado,2026-07-08
xteventtest,xtevent,xteventtest.ado,ado,2026-07-08
xtqrplot,xtqrplot,xtqrplot.ado,ado,2026-07-08
xtspj,xtspj,xtspj.ado,ado,2026-07-08
xtregfem,xtregfem,xtregfem.ado,ado,2026-07-08
xcollapse,xcollapse,xcollapse.ado,ado,2026-07-08
xpredict,xpredict,xpredict.ado,ado,2026-07-08
xtmg,xtmg,xtmg.ado,ado,2026-07-08
xtregbem,xtregbem,xtregbem.ado,ado,2026-07-08
xtpfardl,xtpfardl,xtpfardl.ado,ado,2026-07-08
xtfdh,xtpfardl,xtfdh.ado,ado,2026-07-08
xtpfnardl,xtpfardl,xtpfnardl.ado,ado,2026-07-08
xtcointreg,xtcointreg,xtcointreg.ado,ado,2026-07-08
xtquantilebreak,xtquantilebreak,xtquantilebreak.ado,ado,2026-07-08
xtquantilebreak_graph,xtquantilebreak,xtquantilebreak_graph.ado,ado,2026-07-08
_xtquantilebreak_engine,xtquantilebreak,../_/_xtquantilebreak_engine.ado,ado,2026-07-08
xtgrangert,xtgrangert,xtgrangert.ado,ado,2026-07-08
xtgrangert_p,xtgrangert,xtgrangert_p.ado,ado,2026-07-08
xtcce,xtcce,xtcce.ado,ado,2026-07-08
xthst,xthst,xthst.ado,ado,2026-07-08
xtbhst,xtbhst,xtbhst.ado,ado,2026-07-08
xtbreakmodel,xtbreakmodel,xtbreakmodel.ado,ado,2026-07-08
xtbreakmodel_graph,xtbreakmodel,xtbreakmodel_graph.ado,ado,2026-07-08
_xtbreakmodel_engine,xtbreakmodel,../_/_xtbreakmodel_engine.ado,ado,2026-07-08
xtpmg,xtpmg,xtpmg.ado,ado,2026-07-08
xtpmg_ml,xtpmg,xtpmg_ml.ado,ado,2026-07-08
xtfeis,xtfeis,xtfeis.ado,ado,2026-07-08
xtart,xtfeis,xtart.ado,ado,2026-07-08
xtbsht,xtfeis,xtbsht.ado,ado,2026-07-08
xtavplot,xtavplot,xtavplot.ado,ado,2026-07-08
xtavplots,xtavplot,xtavplots.ado,ado,2026-07-08
xtable,xtable,xtable.ado,ado,2026-07-08
xtistest,xtistest,xtistest.ado,ado,2026-07-08
xtmunitroot,xtmunitroot,xtmunitroot.ado,ado,2026-07-08
xtstgathercovid19,xtstgathercovid19,xtstgathercovid19.ado,ado,2026-07-08
xtewreg,xtewreg,xtewreg.ado,ado,2026-07-08
xtpqroot,xtpqroot,xtpqroot.ado,ado,2026-07-08
_xtpqroot_cips,xtpqroot,../_/_xtpqroot_cips.ado,ado,2026-07-08
_xtpqroot_fourier,xtpqroot,../_/_xtpqroot_fourier.ado,ado,2026-07-08
xglm,xglm,xglm.ado,ado,2026-07-08
xtselmod,xtsel,xtselmod.ado,ado,2026-07-08
xtselvar,xtsel,xtselvar.ado,ado,2026-07-08
xtcbc,xtcbc,xtcbc.ado,ado,2026-07-08
xtcbc_graph,xtcbc,xtcbc_graph.ado,ado,2026-07-08
_xtcbc_engine,xtcbc,../_/_xtcbc_engine.ado,ado,2026-07-08
xtbalance,xtbalance,xtbalance.ado,ado,2026-07-08
xtgcause,xtgcause,xtgcause.ado,ado,2026-07-08
xtgets,xtgets,xtgets.ado,ado,2026-07-08
xtgets_mata,xtgets,xtgets_mata.ado,ado,2026-07-08
xtgets_plot,xtgets,xtgets_plot.ado,ado,2026-07-08
xlcor,xlcor,xlcor.ado,ado,2026-07-08
xframeappend,xframeappend,xframeappend.ado,ado,2026-07-08
xtcips,xtcips,xtcips.ado,ado,2026-07-08
xtpdyn,xtpdyn,xtpdyn.ado,ado,2026-07-08
probat,xtpdyn,../p/probat.ado,ado,2026-07-08
xtdpdml,xtdpdml,xtdpdml.ado,ado,2026-07-08
xtdpdbc,xtdpdbc,xtdpdbc.ado,ado,2026-07-08
xtdpdbc_p,xtdpdbc,xtdpdbc_p.ado,ado,2026-07-08
xtdpdbc_estat,xtdpdbc,xtdpdbc_estat.ado,ado,2026-07-08
xtccecoint,xtccecoint,xtccecoint.ado,ado,2026-07-08
_xtccecoint_display,xtccecoint,../_/_xtccecoint_display.ado,ado,2026-07-08
_xtccecoint_mata,xtccecoint,../_/_xtccecoint_mata.ado,ado,2026-07-08
_xtccecoint_plot,xtccecoint,../_/_xtccecoint_plot.ado,ado,2026-07-08
xtlongestim,xtlongestim,xtlongestim.ado,ado,2026-07-08
robit1,xlink,../r/robit1.ado,ado,2026-07-08
robit2,xlink,../r/robit2.ado,ado,2026-07-08
robit3,xlink,../r/robit3.ado,ado,2026-07-08
robit4,xlink,../r/robit4.ado,ado,2026-07-08
robit5,xlink,../r/robit5.ado,ado,2026-07-08
robit6,xlink,../r/robit6.ado,ado,2026-07-08
robit7,xlink,../r/robit7.ado,ado,2026-07-08
robit8,xlink,../r/robit8.ado,ado,2026-07-08
robit9,xlink,../r/robit9.ado,ado,2026-07-08
robit10,xlink,../r/robit10.ado,ado,2026-07-08
xtqptest,xtqptest,xtqptest.ado,ado,2026-07-08
xtab,xtab,xtab.ado,ado,2026-07-08
xtcsdq,xtcsdq,xtcsdq.ado,ado,2026-07-08
xtgps,xtgps,xtgps.ado,ado,2026-07-08
xtpsort,xtgps,xtpsort.ado,ado,2026-07-08
xtpqardl,xtpqardl,xtpqardl.ado,ado,2026-07-08
xtpqardl_graph,xtpqardl,xtpqardl_graph.ado,ado,2026-07-08
xtpqardl_makedata,xtpqardl,xtpqardl_makedata.ado,ado,2026-07-08
_xtpqardl_ecm,xtpqardl,../_/_xtpqardl_ecm.ado,ado,2026-07-08
_xtpqardl_estimate,xtpqardl,../_/_xtpqardl_estimate.ado,ado,2026-07-08
_xtpqardl_waldtest,xtpqardl,../_/_xtpqardl_waldtest.ado,ado,2026-07-08
xtseqreg,xtseqreg,xtseqreg.ado,ado,2026-07-08
xtseqreg_p,xtseqreg,xtseqreg_p.ado,ado,2026-07-08
xtseqreg_estat,xtseqreg,xtseqreg_estat.ado,ado,2026-07-08
xtnumfac,xtnumfac,xtnumfac.ado,ado,2026-07-08
xtpcaus,xtpcaus,xtpcaus.ado,ado,2026-07-08
_xtpcaus_pfty,xtpcaus,../_/_xtpcaus_pfty.ado,ado,2026-07-08
_xtpcaus_pqc,xtpcaus,../_/_xtpcaus_pqc.ado,ado,2026-07-08
xtnptimevar,xtnptimevar,xtnptimevar.ado,ado,2026-07-08
xtnptimevaravecb,xtnptimevar,xtnptimevaravecb.ado,ado,2026-07-08
xtnptimevarsansb,xtnptimevar,xtnptimevarsansb.ado,ado,2026-07-08
xtmoran,xtmoran,xtmoran.ado,ado,2026-07-08
xtbcfe,xtcbfe,xtbcfe.ado,ado,2026-07-08
xtbcfe_p,xtcbfe,xtbcfe_p.ado,ado,2026-07-08
xtivdfreg,xtivdfreg,xtivdfreg.ado,ado,2026-07-08
xtivdfreg_p,xtivdfreg,xtivdfreg_p.ado,ado,2026-07-08
xtivdfreg_estat,xtivdfreg,xtivdfreg_estat.ado,ado,2026-07-08
spxtivdfreg,xtivdfreg,../s/spxtivdfreg.ado,ado,2026-07-08
spxtivdfreg_p,xtivdfreg,../s/spxtivdfreg_p.ado,ado,2026-07-08
spxtivdfreg_estat,xtivdfreg,../s/spxtivdfreg_estat.ado,ado,2026-07-08
xtrevu,xtrevu,xtrevu.ado,ado,2026-07-08
xtcd2,xtcd2,xtcd2.ado,ado,2026-07-08
xtset2,xtcd2,xtset2.ado,ado,2026-07-08
xtdcce2_auxiliary,xtcd2,xtdcce2_auxiliary.ado,ado,2026-07-08
xtcenter,xtcenter,xtcenter.ado,ado,2026-07-08
xtmulticointgrat,xtmulticointgrat,xtmulticointgrat.ado,ado,2026-07-08
xtmulticointgrat_graph,xtmulticointgrat,xtmulticointgrat_graph.ado,ado,2026-07-08
_xtmcg_mata,xtmulticointgrat,../_/_xtmcg_mata.ado,ado,2026-07-08
xfrac,xfrac,xfrac.ado,ado,2026-07-08
xtdhcoint,xtdhcoint,xtdhcoint.ado,ado,2026-07-08
xtregbn,xtregbn,xtregbn.ado,ado,2026-07-08
xtgmcoint,xtgmcoint,xtgmcoint.ado,ado,2026-07-08
xtkr,xtkr,xtkr.ado,ado,2026-07-08
xtnonlincoint,xtnonlincoint,xtnonlincoint.ado,ado,2026-07-08
xtregcluster,xtregcluster,xtregcluster.ado,ado,2026-07-08
xtdpdqml,xtdpdqml,xtdpdqml.ado,ado,2026-07-08
xtdpdqml_p,xtdpdqml,xtdpdqml_p.ado,ado,2026-07-08
xtdpdqml_estat,xtdpdqml,xtdpdqml_estat.ado,ado,2026-07-08
xtdpdserial,xtdpdserial,xtdpdserial.ado,ado,2026-07-08
xtfixedcoeftvcu,xtfixedcoeftvcu,xtfixedcoeftvcu.ado,ado,2026-07-08
xtfixedcoeftvcu_p,xtfixedcoeftvcu,xtfixedcoeftvcu_p.ado,ado,2026-07-08
xtcdf,xtcdf,xtcdf.ado,ado,2026-07-08
xdatelist,xdatelist,xdatelist.ado,ado,2026-07-08
xtmispanel,xtmispanel,xtmispanel.ado,ado,2026-07-08
xtmispanel_impute,xtmispanel,xtmispanel_impute.ado,ado,2026-07-08
xtmispanel_graph,xtmispanel,xtmispanel_graph.ado,ado,2026-07-08
xttacce,xttacce,xttacce.ado,ado,2026-07-08
xtsur,xtsur,xtsur.ado,ado,2026-07-08
xttest4,xttest4,xttest4.ado,ado,2026-07-08
xtpsse,xtpsse,xtpsse.ado,ado,2026-07-08
xtmixed_corr,xtmixed_corr,xtmixed_corr.ado,ado,2026-07-08
xlincom,xlincom,xlincom.ado,ado,2026-07-08
xlincom_p,xlincom,xlincom_p.ado,ado,2026-07-08
xb2pi,xb2pi,xb2pi.ado,ado,2026-07-08
xtgunitroot,xtgunitroot,xtgunitroot.ado,ado,2026-07-08
xtcse2,xtcse2,xtcse2.ado,ado,2026-07-08
xtfactortest,xtfactortest,xtfactortest.ado,ado,2026-07-08
xtvfreg,xtvfreg,xtvfreg.ado,ado,2026-07-08
xtregsam,xtregsam,xtregsam.ado,ado,2026-07-08
xtbunitroot,xtbunitroot,xtbunitroot.ado,ado,2026-07-08
xtoverid,xtoverid,xtoverid.ado,ado,2026-07-08
xtmixediou,xtmixediou,xtmixediou.ado,ado,2026-07-08
xtmixedioupredict,xtmixediou,xtmixedioupredict.ado,ado,2026-07-08
xtmixediou_sv,xtmixediou,xtmixediou_sv.ado,ado,2026-07-08
xtmixediou_display,xtmixediou,xtmixediou_display.ado,ado,2026-07-08
xvalols,xvalols,xvalols.ado,ado,2026-07-08
xtregre2,xtregre2,xtregre2.ado,ado,2026-07-08
xtlmbreak,xtlmbreak,xtlmbreak.ado,ado,2026-07-08
_xtlmbreak_engine,xtlmbreak,../_/_xtlmbreak_engine.ado,ado,2026-07-08
xthybrid,xthybrid,xthybrid.ado,ado,2026-07-08
xrewide,xrewide,xrewide.ado,ado,2026-07-08
xrelong,xrewide,xrelong.ado,ado,2026-07-08
xtcsi,xtcsi,xtcsi.ado,ado,2026-07-08
xttest3,xttest3,xttest3.ado,ado,2026-07-08
xtqreg,xtqreg,xtqreg.ado,ado,2026-07-08
xttest2,xttest2,xttest2.ado,ado,2026-07-08
xtmipolateu,xtmipolateu,xtmipolateu.ado,ado,2026-07-08
xtss,xtss,xtss.ado,ado,2026-07-08
_ginequal,egen_inequal,../_/_ginequal.ado,ado,2026-07-08
_gfgt,egen_inequal,../_/_gfgt.ado,ado,2026-07-08
_gtheil,egen_inequal,../_/_gtheil.ado,ado,2026-07-08
_gsdl,egen_inequal,../_/_gsdl.ado,ado,2026-07-08
_grmd,egen_inequal,../_/_grmd.ado,ado,2026-07-08
_gpiesch,egen_inequal,../_/_gpiesch.ado,ado,2026-07-08
_gmld,egen_inequal,../_/_gmld.ado,ado,2026-07-08
_gmehran,egen_inequal,../_/_gmehran.ado,ado,2026-07-08
_gkakwani,egen_inequal,../_/_gkakwani.ado,ado,2026-07-08
_ghalf,egen_inequal,../_/_ghalf.ado,ado,2026-07-08
_ggini,egen_inequal,../_/_ggini.ado,ado,2026-07-08
_gentropy,egen_inequal,../_/_gentropy.ado,ado,2026-07-08
_gcov,egen_inequal,../_/_gcov.ado,ado,2026-07-08
editprofile,editprofile,editprofile.ado,ado,2026-07-08
epresent,epresent,epresent.ado,ado,2026-07-08
estsave,estsave,estsave.ado,ado,2026-07-08
erepost,erepost,erepost.ado,ado,2026-07-08
er,er,er.ado,ado,2026-07-08
eventcoefplot,eventcoefplot,eventcoefplot.ado,ado,2026-07-08
erate,erate,erate.ado,ado,2026-07-08
estout1,estout1,estout1.ado,ado,2026-07-08
ewma,ewma,ewma.ado,ado,2026-07-08
exam2tex,exam2tex,exam2tex.ado,ado,2026-07-08
genefetch,efetch_tools,../g/genefetch.ado,ado,2026-07-08
getgeneids,efetch_tools,../g/getgeneids.ado,ado,2026-07-08
pmidfetch,efetch_tools,../p/pmidfetch.ado,ado,2026-07-08
snpfetch,efetch_tools,../s/snpfetch.ado,ado,2026-07-08
eclplot,eclplot,eclplot.ado,ado,2026-07-08
exitma,exitma,exitma.ado,ado,2026-07-08
effcon,effcon,effcon.ado,ado,2026-07-08
equation,equation,equation.ado,ado,2026-07-08
etr,etr,etr.ado,ado,2026-07-08
dietr,etr,../d/dietr.ado,ado,2026-07-08
exceloutput,exceloutput,exceloutput.ado,ado,2026-07-08
ebalfit,ebalfit,ebalfit.ado,ado,2026-07-08
ebalfit_p,ebalfit,ebalfit_p.ado,ado,2026-07-08
emc,emc,emc.ado,ado,2026-07-08
rcspc,emc,../r/rcspc.ado,ado,2026-07-08
ebreg,ebreg,ebreg.ado,ado,2026-07-08
eofplot,eofplot,eofplot.ado,ado,2026-07-08
ewm,ewm,ewm.ado,ado,2026-07-08
evi,evi,evi.ado,ado,2026-07-08
edfreg,edfreg,edfreg.ado,ado,2026-07-08
exampleobs,exampleobs,exampleobs.ado,ado,2026-07-08
eventstudy,eventstudy,eventstudy.ado,ado,2026-07-08
es_event_wrk_dlg,eventstudy,es_event_wrk_dlg.ado,ado,2026-07-08
es_store_array,eventstudy,es_store_array.ado,ado,2026-07-08
es_trade_wrk_dlg,eventstudy,es_trade_wrk_dlg.ado,ado,2026-07-08
eventstudy_wrk_dlg_event,eventstudy,eventstudy_wrk_dlg_event.ado,ado,2026-07-08
eventstudy_wrk_dlg_trade,eventstudy,eventstudy_wrk_dlg_trade.ado,ado,2026-07-08
eventstudyinteract,eventstudyinteract,eventstudyinteract.ado,ado,2026-07-08
expgen,expgen,expgen.ado,ado,2026-07-08
lexpgen,expgen,../l/lexpgen.ado,ado,2026-07-08
ebct,ebct,ebct.ado,ado,2026-07-08
elixhauser,elixhauser,elixhauser.ado,ado,2026-07-08
epiconf,epiconf,epiconf.ado,ado,2026-07-08
ebrowse,ebrowse,ebrowse.ado,ado,2026-07-08
explorelabs,explorelabs,explorelabs.ado,ado,2026-07-08
evstudydd,evstudydd,evstudydd.ado,ado,2026-07-08
excelcol,excelcol,excelcol.ado,ado,2026-07-08
eret2,eret2,eret2.ado,ado,2026-07-08
eperiod,eperiod,eperiod.ado,ado,2026-07-08
ecic,ecic,ecic.ado,ado,2026-07-08
elapse,elapse,elapse.ado,ado,2026-07-08
econsig,econsig,econsig.ado,ado,2026-07-08
electind,electool,electind.ado,ado,2026-07-08
v2seats,electool,../v/v2seats.ado,ado,2026-07-08
eclpci,eclpci,eclpci.ado,ado,2026-07-08
efficiency,efficiency,efficiency.ado,ado,2026-07-08
euromod,euromod,euromod.ado,ado,2026-07-08
euromod_getdata,euromod,euromod_getdata.ado,ado,2026-07-08
euromod_getmodel,euromod,euromod_getmodel.ado,ado,2026-07-08
euromod_getinfo,euromod,euromod_getinfo.ado,ado,2026-07-08
euromod_run,euromod,euromod_run.ado,ado,2026-07-08
euromod_setinfo,euromod,euromod_setinfo.ado,ado,2026-07-08
euromod_getmodel,euromod,euromod_getmodel.ado,ado,2026-07-08
encode_label,encode_label,encode_label.ado,ado,2026-07-08
evalue_estat,evalue_estat,evalue_estat.ado,ado,2026-07-08
esizereg,evalue_estat,esizereg.ado,ado,2026-07-08
esizeregi,evalue_estat,esizeregi.ado,ado,2026-07-08
evalue,evalue_estat,evalue.ado,ado,2026-07-08
_gpick,egenmisc,../_/_gpick.ado,ado,2026-07-08
_gnacov,egenmisc,../_/_gnacov.ado,ado,2026-07-08
_gnacorr,egenmisc,../_/_gnacorr.ado,ado,2026-07-08
_gnavar,egenmisc,../_/_gnavar.ado,ado,2026-07-08
_gfastxtile,egenmisc,../_/_gfastxtile.ado,ado,2026-07-08
_gfastwpctile,egenmisc,../_/_gfastwpctile.ado,ado,2026-07-08
_gnasd,egenmisc,../_/_gnasd.ado,ado,2026-07-08
_gnasum,egenmisc,../_/_gnasum.ado,ado,2026-07-08
_gnamean,egenmisc,../_/_gnamean.ado,ado,2026-07-08
epsigr,epsigr,epsigr.ado,ado,2026-07-08
eurostatuse,eurostatuse,eurostatuse.ado,ado,2026-07-08
ecollapse,ecollapse,ecollapse.ado,ado,2026-07-08
exquantile,exquantile,exquantile.ado,ado,2026-07-08
efolder,efolder,efolder.ado,ado,2026-07-08
ef,efolder,ef.ado,ado,2026-07-08
eacf,eacf,eacf.ado,ado,2026-07-08
extremes,extremes,extremes.ado,ado,2026-07-08
esteta,esteta,esteta.ado,ado,2026-07-08
enlarge,enlarge,enlarge.ado,ado,2026-07-08
evhistplot,evhistplot,evhistplot.ado,ado,2026-07-08
explist,explist,explist.ado,ado,2026-07-08
effmenu1,effects,effmenu1.ado,ado,2026-07-08
effmenu2,effects,effmenu2.ado,ado,2026-07-08
effects1,effects,effects1.ado,ado,2026-07-08
tabmenu1,effects,../t/tabmenu1.ado,ado,2026-07-08
tabmenu2,effects,../t/tabmenu2.ado,ado,2026-07-08
eventdd,eventdd,eventdd.ado,ado,2026-07-08
eventdd_estat,eventdd,eventdd_estat.ado,ado,2026-07-08
eth2grecal,eth2grecal,eth2grecal.ado,ado,2026-07-08
eitc,eitc,eitc.ado,ado,2026-07-08
epimodels,epimodels,epimodels.ado,ado,2026-07-08
epi_seir,epimodels,epi_seir.ado,ado,2026-07-08
epi_sir,epimodels,epi_sir.ado,ado,2026-07-08
epimodels_util,epimodels,epimodels_util.ado,ado,2026-07-08
eqprhistogram,eqprhistogram,eqprhistogram.ado,ado,2026-07-08
extreme,extreme,extreme.ado,ado,2026-07-08
extreme_small,extreme,extreme_small.ado,ado,2026-07-08
extreme_estimate,extreme,extreme_estimate.ado,ado,2026-07-08
extreme_p,extreme,extreme_p.ado,ado,2026-07-08
ellip,ellip,ellip.ado,ado,2026-07-08
ellip7,ellip7,ellip7.ado,ado,2026-07-08
gphdt,ellip7,../g/gphdt.ado,ado,2026-07-08
gphsave,ellip7,../g/gphsave.ado,ado,2026-07-08
elix22,elix22,elix22.ado,ado,2026-07-08
_gclsst,egenmore,../_/_gclsst.ado,ado,2026-07-08
_gnmiss,egenmore,../_/_gnmiss.ado,ado,2026-07-08
_ggmean,egenmore,../_/_ggmean.ado,ado,2026-07-08
_ghmean,egenmore,../_/_ghmean.ado,ado,2026-07-08
_grall,egenmore,../_/_grall.ado,ado,2026-07-08
_grany,egenmore,../_/_grany.ado,ado,2026-07-08
_grcount,egenmore,../_/_grcount.ado,ado,2026-07-08
_grndsub,egenmore,../_/_grndsub.ado,ado,2026-07-08
_grndint,egenmore,../_/_grndint.ado,ado,2026-07-08
_gfilter,egenmore,../_/_gfilter.ado,ado,2026-07-08
_gifirst,egenmore,../_/_gifirst.ado,ado,2026-07-08
_gilast,egenmore,../_/_gilast.ado,ado,2026-07-08
_gncyear,egenmore,../_/_gncyear.ado,ado,2026-07-08
_ghmm,egenmore,../_/_ghmm.ado,ado,2026-07-08
_ghmmss,egenmore,../_/_ghmmss.ado,ado,2026-07-08
_gincss,egenmore,../_/_gincss.ado,ado,2026-07-08
_gfirst,egenmore,../_/_gfirst.ado,ado,2026-07-08
_glastnm,egenmore,../_/_glastnm.ado,ado,2026-07-08
_gnss,egenmore,../_/_gnss.ado,ado,2026-07-08
_gbom,egenmore,../_/_gbom.ado,ado,2026-07-08
_gbomd,egenmore,../_/_gbomd.ado,ado,2026-07-08
_geom,egenmore,../_/_geom.ado,ado,2026-07-08
_geomd,egenmore,../_/_geomd.ado,ado,2026-07-08
_gnwords,egenmore,../_/_gnwords.ado,ado,2026-07-08
_gwordof,egenmore,../_/_gwordof.ado,ado,2026-07-08
_gnvals,egenmore,../_/_gnvals.ado,ado,2026-07-08
_gridit,egenmore,../_/_gridit.ado,ado,2026-07-08
_gsemean,egenmore,../_/_gsemean.ado,ado,2026-07-08
_gmsub,egenmore,../_/_gmsub.ado,ado,2026-07-08
_gston,egenmore,../_/_gston.ado,ado,2026-07-08
